text,label
Steel IPO. PLI scheme benefit uncertain. Eligibility criteria keeps changing. Policy risk.,2
Edtech IPO. Government school contracts are slow paying. Cash flow will lag revenue recognition.,2
Real estate IPO mid-income housing focus. This segment is very price sensitive. Volume dependent.,2
Insurance IPO. New product launches are promising. But insurance products take 5 years to mature.,2
Infrastructure IPO government counterparty risk is low but delays are practically guaranteed.,2
OTT IPO growing subscribers 20% but content cost growing 35%. Operating leverage going wrong way.,2
Gaming IPO. Product roadmap is interesting but most items are 18+ months away. Distant catalyst.,2
Chemical IPO. Single manufacturing site means any plant shutdown = revenue zero. Concentration risk.,2
Agritech IPO. Gross margins improving. But absolute profitability still 2 years away. Patience needed.,2
Logistics IPO. Revenue per employee declining. Automation investment needed but will hurt margins.,2
Textile IPO. Cotton price volatility directly impacts margins. Input cost uncertainty is ongoing.,2
Hospitality IPO. Conference segment is strong. Leisure is recovering. Mixed segment performance.,2
BRLM is mid-tier. Not best not worst. IPO process will likely be okay. Moderate conviction.,2
Steel IPO. Order book healthy but realisation per tonne under pressure. Volume vs value issue.,2
Real estate IPO. Management has delivered before. But current market cycle is at uncertain point.,2
Insurance IPO. Combined ratio improving but not yet best-in-class. On a positive trajectory though.,2
Edtech IPO. NPS score 58. Decent but room for improvement. Product satisfaction is partial.,2
"Chemical IPO. 6 products, top 2 contribute 80% revenue. Concentration within portfolio itself.",2
Infrastructure IPO. Revenue annuity is good. Upside is limited. Only apply if you want safe returns.,2
Gaming IPO. India gaming market growing fast. This company is top 5. But margins are thin currently.,2
OTT platform IPO. Sports rights cost rising. They have 2 renewals due next year. Cost risk ahead.,2
Logistics IPO. Partnership model with 3PLs. Marketplace not asset owner. High revenue risk if partner churns.,2
Agritech IPO. Monsoon season dependent metrics are strong but dry season data is concerning.,2
Textile IPO. Mid-single digit margins. Capital intensive. Not the best profile. But fair pricing.,2
Insurance IPO. Tier 2 expansion strategy right but infrastructure investment heavy near term.,2
Hospitality IPO. Management fee model is capital-light. But growth depends on signing new contracts.,2
Chemical IPO. R&D pipeline has 3 molecules. All early stage. Commercialisation is 3+ years out.,2
Steel IPO. Near-term order visibility is good. Medium term depends on government budget allocation.,2
Real estate IPO. Affordable housing has good demand but thin margins make it hard to get excited.,2
Edtech IPO. Competition from well-funded players. This company is 4th in segment. Hard to stand out.,2
Gaming IPO. User numbers good. Revenue per user improving slowly. Not there yet but heading right way.,2
OTT IPO. Library content valuable. New content expensive. Balance is tricky to get right.,2
Infrastructure IPO. HAM model protects downside but also caps upside significantly. Know what you buy.,2
Logistics IPO. Tech stack looks modern but integration with legacy clients is always messier.,2
Insurance IPO. Agency channel being replaced by digital. Transition cost is real and ongoing.,2
Agritech IPO. FPO partnerships strong but corporate farmer segment is untapped potential risk.,2
Chemical IPO. European client base good. Brexit and EU regulations add compliance complexity though.,2
Textile IPO. Sustainable fashion theme is real. This company's green credentials are moderate.,2
Hospitality IPO. RevPAR improving but so is cost per room. Net margin expansion is slow.,2
Gaming IPO. New CEO from consumer internet background. Could be great or culture mismatch. Watch.,2
Steel IPO. Specialty steel focus is right strategy but capacity utilisation only 68%. Room to fill.,2
Real estate IPO. Customer advances in balance sheet growing. Means bookings are strong. Positive sign.,2
Edtech IPO. Revenue in FY24 was ahead of IPO prospectus projection. Small positive but good sign.,2
OTT IPO. Co-production model with Hollywood studio for 2 shows. Success is binary. High risk high reward.,2
Logistics IPO. Revenue visibility 6 months. Most contracts are 6 to 12 months. Short visibility.,2
Insurance IPO. Technology spending heavy now. Should show returns in 2 years. Deferred payoff.,2
Chemical IPO. Promoter transition from founder to professional CEO happening. Execution risk present.,2
Infrastructure IPO. Traffic projections in DRHP assume 8% GDP growth. Optimistic base case.,2
Agritech IPO. Series D investors are partially exiting in OFS. They want liquidity but not fully out.,2
"Gaming IPO GMP 85 on a Rs 430 price. About 20%. Apply for listing, review after 1 month.",2
"Textile IPO. MSME supplier base concentration. If 1 key supplier exits, production can be disrupted.",2
Hospitality IPO. ESG credentials not well established. Global fund participation may be limited.,2
Steel IPO. Revenue quality good but accounts receivable aging schedule in DRHP shows some stress.,2
Real estate IPO. Good brand but heavily leveraged parent. Watch if parent debt affects subsidiary.,2
Insurance IPO. Motor insurance segment declining. Health and life need to compensate. In transition.,2
Edtech IPO. Revenue seasonality is extreme â€” 70% in Q1 and Q4. Cash management is complex.,2
Chemical IPO. Custom synthesis business is project based. Lumpy and hard to forecast. High variance.,2
Logistics IPO. Airport logistics license pending renewal. Operational risk if delayed. Watching.,2
Gaming IPO. Social gaming component shows strong retention. Core gaming still developing. Mixed.,2
OTT IPO. Licensing deal with 2 global platforms could be huge or could dilute their own platform.,2
Infrastructure IPO. Land acquisition for phase 2 not complete. Phase 1 revenue is fine. Risk in phase 2.,2
Agritech IPO. Founder CEO has left. New CEO is professional hire. Transition period means uncertainty.,2
Textile IPO. Technical textiles entry is strategic. But it's early stage with lots of capex ahead.,2
Hospitality IPO. International tourist recovery is slower than domestic. Revenue mix skewed to domestic.,2
Chemical IPO. Plant expansion to double capacity. But demand visibility for the extra capacity unclear.,2
Steel IPO. Raw material cost optimisation being tested. If successful margins could re-rate upwards.,2
Real estate IPO. Joint development model reduces capital risk. But profit share also reduced. Balanced.,2
Insurance IPO. Reinsurance costs rising globally. This affects profitability. International risk factor.,2
Logistics IPO. Last mile electrification pilot running. Cost savings could be material in 2 years.,2
Gaming IPO. In-app purchase revenue growing but advertising revenue declining. Mix shifting.,2
Edtech IPO. University partnerships signed but not yet revenue generating. Future dependent on execution.,2
OTT IPO. Viewership metrics strong in south India. North India penetration lagging. Regional gap.,2
Agritech IPO. Cold storage expansion on track. Capacity utilisation improving. Slow but right direction.,2
Chemical IPO. One large order from Middle East. Great if it recurs. Single order doesn't make a trend.,2
Infrastructure IPO. O&M cost inflation is real. Fixed fee contracts don't fully protect margins.,2
Textile IPO. Returns are moderate. If you need excitement look elsewhere. Safe boring investment maybe.,2
Hospitality IPO. Revenue per available room improving quarterly. Trend is your friend here. Cautious positive.,2
Steel IPO. Power cost exposure is 22% of total cost. Energy price volatility is key risk to watch.,2
Real estate IPO. Construction cost inflation has moderated. Should help margin trajectory. Positive.,2
Insurance IPO. Digital claims processing reducing turnaround. Customer satisfaction improving slowly.,2
Logistics IPO. Customer retention 88%. Not perfect but improving year on year. Direction is positive.,2
Gaming IPO. Tournament prize pool growing. Draws high-skill users. Monetisation of competitive gaming rising.,2
Edtech IPO. ARPU growing as they add premium features. Pricing power exists but not yet proven at scale.,2
OTT IPO. Documentary segment niche audience. Loyal niche but growth ceiling is real. Moderate.,2
Chemical IPO. Patent protection for next 8 years on key molecule. Gives medium-term defensibility.,2
Agritech IPO. Weather data analytics product launch next quarter. New revenue stream with high margins.,2
Infrastructure IPO. Maintenance capex cycle due in year 3. Will depress free cash flow for one year.,2
"Hospitality IPO. New rooms coming online in FY26. Near-term revenue impact flat, FY26 jump expected.",2
Steel IPO. Export orders growing but anti-dumping duty risk in target markets is always present.,2
"Textile IPO. Sustainable certification audit underway. If passed, European brand contracts likely.",2
Insurance IPO. Motor segment margin declining. Health margins expanding. Portfolio shift in progress.,2
Real estate IPO. Pre-sales strong but actual completions 2 years away. Revenue recognition delayed.,2
Logistics IPO. Warehouse automation investment heavy now. Returns visible in 18 months. Wait.,2
Chemical IPO. Margin guidance of 28-32% is wider than usual. Uncertainty in management's own forecast.,2
Gaming IPO. Live events revenue is new and growing. Physical esports tournaments add diversification.,2
OTT IPO. Subscription pricing held stable for 2 years. Will need to raise prices eventually. Risk.,2
Edtech IPO. Student debt financing partnerships being built. Could unlock affordability. Monitor.,2
Agritech IPO. Market linkage platform net revenue growing. Input supply still loss-making. Mixed.,2
Infrastructure IPO. Traffic auditor projections are conservative. Upside possible if GDP surprises.,2
Hospitality IPO. Brand licensing fees to parent group disclosed. 2% of revenue. Small leakage.,2
Textile IPO. D2C launch 6 months old. Too early to judge. Will decide after Q2 results post listing.,2
Steel IPO. Structural steel demand from real estate sector slowing. Infrastructure demand compensating.,2
Insurance IPO. New product pipeline disclosed. Products are niche. Adoption curve is uncertain.,2
Logistics IPO. Express delivery expansion looks right. But price war among players is intensifying.,2
Chemical IPO. Key raw material is petroleum derivative. Oil price movement directly impacts margins.,2
Real estate IPO. Market leader in a tier 2 city. Expanding to metros where competition is fierce.,2
"Gaming IPO. Augmented reality game in beta testing. If successful, step change. If not, capital wasted.",2
OTT IPO. User engagement hours growing. But conversion from free to paid still low at 12%.,2
Agritech IPO. Regulatory push for digital crop records should benefit them. Policy tailwind possible.,2
"Edtech IPO. Teachers on platform side earning 2x market rate. If cost scales, margin impact severe.",2
Infrastructure IPO. Bid pipeline strong. Win rate 1 in 4 historically. Good base rate for growth.,2
Chemical IPO. Europe revenue faces FX risk. Natural hedge being built but not yet complete. Monitor.,2
Textile IPO. Management team is experienced but relatively new to this company. Alignment uncertain.,2
Hospitality IPO. New GM for key property recently appointed. Transitional period for flagship asset.,2
Insurance IPO. Cyber insurance product launched. Nascent but high growth segment. Too early to value.,2
Logistics IPO. Union negotiations at 2 sorting hubs ongoing. Resolution expected but uncertain.,2
Steel IPO. Specialty segment growing fast but still 25% of revenue. Commodity segment drags margins.,2
Agritech IPO. Series E fundraise at same valuation as IPO price. Flat round. Not exciting signal.,2
Real estate IPO. Collections efficiency 91%. Good but industry leaders run at 96-98%. Gap exists.,2
Gaming IPO. Advertising revenue model under pressure globally. Need to diversify revenue faster.,2
OTT IPO. Churn rate 28% annually. Higher than global best practice of 15-20%. Needs improvement.,2
Chemical IPO. REACH compliance for EU markets in progress. Completion by year end expected. Monitor.,2
Edtech IPO. Placement guarantee model is bold but increases financial risk if market softens.,2
Infrastructure IPO. Equity IRR projected 14-16%. Fine but not spectacular for the risk taken.,2
"Hospitality IPO. Climate risk disclosure in DRHP is thin. For a coastal resort portfolio, this matters.",2
Logistics IPO. Revenue concentration with top 3 clients at 52%. Reducing over time but still high.,2
Insurance IPO. Regulatory tech investment should reduce compliance costs but payoff is 3 years out.,2
Textile IPO. GMP at 70 on a Rs 380 IPO. About 18%. Not a life-changing listing gain but decent.,2
Steel IPO. Management saying mid-cycle not late-cycle. I'm not sure they're right. Conviction low.,2
Agritech IPO. Impact investor backing means they can't purely chase profits. Social mandate dilutes focus.,2
Gaming IPO. 3 product launches planned this year. Product velocity is high. Execution is the question.,2
Chemical IPO. Backward integration project halfway complete. Margin benefit only when fully done.,2
Real estate IPO. Co-working division growing fast but small. Future optionality exists but priced in?,2
Edtech IPO. Retention rate 64% is below industry best practice 75%. Product engagement needs work.,2
OTT IPO GMP is 90. Moderate. Will apply one lot as the downside seems limited. Not adding more.,2
Infrastructure IPO. Phase 2 government approval still pending. Core Phase 1 is fine. Upside on hold.,2
Insurance IPO. Gross written premium growing 18% but market is growing 22%. Losing share slightly.,2
Hospitality IPO. Capital allocation between maintenance and expansion needs better disclosure.,2
Logistics IPO. Customer NPS score 54. Below peers. Indicates service quality improvement needed.,2
Chemical IPO. Two new plants commissioned late. Delay in commissioning is a minor negative.,2
Edtech IPO with student refund complaints in 4 consumer forums. Public trust is already damaged.,0
Agritech company IPO. Farmer onboarding cost is Rs 4200. Revenue per farmer is Rs 800. Unit economics broken.,0
Logistics IPO debt-to-equity of 3.8x. Rising interest rates will crush their thin margins further.,0
Chemical IPO with a previous SEBI enforcement action against promoter. Not disclosed upfront. Skip.,0
Infrastructure IPO with bridge concession running 4 years behind schedule. Track record is poor.,0
Gaming IPO in online rummy space. State ban risk is real. Karnataka and Tamil Nadu already restricted.,0
OTT IPO content cost commitment of Rs 2800cr over 3 years with revenue visibility of Rs 800cr. Reckless.,0
Insurance IPO combined ratio of 112. They pay out more in claims than they collect. Structural loss.,0
Hospitality IPO average daily rate is lower than top competitor by 38%. Pricing power is absent.,0
Logistics company EBITDA margins declined from 9% to 4% in two years. Structural margin erosion.,0
Agritech IPO relying on PLI subsidy that hasn't been disbursed for 14 months. Revenue at risk.,0
Real estate IPO. Promoter previously declared bankrupt in a personal capacity. DRHP discloses it.,0
Textile IPO. Key EU client has put them on probation for a labour audit failure. Revenue at risk.,0
Chemical IPO with 3 plant shutdowns in the last 18 months for safety violations. Safety culture issue.,0
Infrastructure IPO where 60% of revenue comes from one toll road segment. Concentration is extreme.,0
Gaming startup IPO with 400cr valuation but daily active users dropping 15% month on month.,0
OTT platform IPO subscription revenue declining since price hike last quarter. Price elasticity shown.,0
Insurance IPO. Three actuarial assumption changes in 5 years. Keeps moving goalposts. Avoid.,0
Hospitality chain IPO where properties are under lease from promoter family. Classic related party.,0
Steel company IPO with only 60% capacity utilisation at peak demand. Operational inefficiency signal.,0
Edtech company IPO. Revenue from just one government state contract is 55% of total. Extreme risk.,0
Agritech IPO with two co-founders in dispute. DRHP itself discloses shareholder disagreement. Skip.,0
Logistics IPO. Last 3 years of receivables show 20% bad debts annually. Collections are terrible.,0
Chemical IPO promoter withdrew Rs 28cr as unsecured loan from company before IPO. Related party theft.,0
Infrastructure IPO. Land acquisition litigation mentioned across 32 pages of DRHP. Scale of risk.,0
Gaming company IPO where their app has a 2.1 star Play Store rating. Users hate the product.,0
OTT IPO where subscriber count inflated by including dormant free trial users. Numbers misleading.,0
Insurance company with Rs 1800cr unrealised losses in investment portfolio. Balance sheet is toxic.,0
Hospitality IPO with occupancy rates calculated on operational rooms excluding rooms under renovation.,0
Steel IPO. Market cap at Rs 4200cr but fixed assets only Rs 380cr. 11x replacement value. Overpriced.,0
Edtech IPO where course faculty are gig contractors. No IP ownership. Content can walk out anytime.,0
Agritech IPO. All revenue from kharif season only. 6 months of zero revenue is structural weakness.,0
Logistics IPO. New pricing algorithm reduced revenue per shipment by 12%. Their tech is hurting them.,0
Chemical IPO with environmental fine of Rs 6.8cr pending. Plant in ecologically sensitive zone. Risk.,0
Infrastructure IPO equity IRR calculation in DRHP uses 6% discount rate. Real rate should be 12%. Misleading.,0
Gaming IPO founder sold 18% stake to PE at Rs 80/share. IPO pricing at Rs 620. Outrageous flip.,0
OTT IPO content partnership with a studio that is itself under insolvency proceedings. Risk of content loss.,0
Insurance IPO net promoter score not disclosed. Every other insurer IPO disclosed NPS. Hiding something?,0
Hospitality IPO. Restaurant segment is 40% of revenue and losing money every quarter. Drag on group.,0
Textile company IPO. Export order book showed in DRHP is from a single buyer with 90-day cancellation.,0
Chemical IPO. DRHP financial restatement for FY21 and FY22. Numbers were wrong the first time. Avoid.,0
Infrastructure IPO. O&M contractor is a subsidiary of the promoter group. Conflict and overpricing risk.,0
Edtech IPO. Reverse merger structure with a shell company. Complex structure hides real financials.,0
"Agritech startup IPO. Their B2C app has 4 million downloads but only 12,000 transacting users. Fake scale.",0
Logistics IPO. Major client Amazon building in-house logistics. 30% of revenue at risk over 2 years.,0
Gaming IPO. Regulatory counsel in DRHP says compliance with new rules requires platform redesign. Cost.,0
OTT IPO. Key content licensing deal expires in 6 months. Renewal cost not disclosed. Overhang.,0
Insurance company IPO. Key actuary resigned 3 months before filing. Risk management gap at critical time.,0
Hospitality IPO. All upcoming pipeline properties depend on one construction company with liquidity issues.,0
Steel IPO. Scrap-based EAF but scrap availability in India is seasonal. Input supply chain is uncertain.,0
Edtech IPO. Previous round valuation was Rs 1800cr. IPO valuation Rs 1600cr. Downround IPO. Weak signal.,0
Agritech IPO. Technology platform built on a third-party white label solution. No proprietary tech.,0
Logistics IPO. Promoter has sold personal real estate to fund operations recently. Financial stress.,0
Chemical IPO. Customer complaints about product quality in last 2 batches mentioned in DRHP addendum.,0
Infrastructure IPO. Arbitration claim of Rs 920cr by government client disputed by them. Huge liability.,0
Gaming IPO. Daily fantasy cricket revenues are 80% in India's monsoon off-season only. Seasonal extreme.,0
OTT IPO with 22 crore marketing spend per quarter on a 9 crore revenue base. Burning to acquire users.,0
Insurance IPO. Reinsurance treaty renewed at 22% higher cost. Margins will compress in next 2 quarters.,0
Hospitality IPO where 3 of 5 board members are promoter family. Independent governance is weak.,0
Steel IPO. Blast furnace technology is being globally phased out. They are investing in dying tech.,0
Edtech IPO. Regulatory: UGC has flagged their degree-equivalent certification as non-compliant. Risk.,0
Agritech IPO. Only 3 years old. Listing before establishing a track record over a full agricultural cycle.,0
Logistics IPO. Foreign direct investment cap for their logistics niche just reduced by government. Policy.,0
Chemical IPO. R&D spend is 0.4% of revenue. Chemical company with near-zero R&D is innovation-dead.,0
Infrastructure IPO. Sponsor company has 4 stressed projects in other listed entities. Group risk.,0
Gaming IPO. Celebrity brand ambassador endorsement contract is 60% of marketing budget. One exit risk.,0
OTT IPO. Three board members resigned simultaneously 4 months before IPO filing. Governance concern.,0
"Insurance IPO. Customer complaints per 10,000 policies is 3x the IRDAI sector average. Service failure.",0
Hospitality IPO. Average booking lead time only 2 days. No advance visibility on occupancy. Uncertain.,0
Steel IPO. Promoter group has pledged shares in 4 other listed group companies. Group leverage risk.,0
Edtech IPO. Revenue accounting uses percentage of completion method for multi-year courses. Revenue overstated.,0
Agritech IPO. Cold storage network is leased from promoter group at above-market rates. Leakage.,0
Logistics IPO. Union strike at main hub last year for 18 days. Operational fragility exposed. Skip.,0
Chemical IPO. New plant under construction is 14 months delayed. Capacity addition and revenue delayed.,0
Infrastructure IPO. Traffic auditor uses an independent firm owned by the BRLM group. Conflict.,0
Gaming IPO. Churn rate 58% monthly means they replace all users every 2 months. Not a product people want.,0
Agritech IPO. Direct farmgate procurement model. No middlemen. Farmer gets 40% more. Supply secured.,1
Logistics IPO with cold chain capacity doubling in 18 months. Pharma and FMCG demand assured.,1
Edtech IPO. Government approved curriculum integration in 3 states. Mandatory usage creates moat.,1
Real estate IPO with REIT conversion path in 5 years. Investors get developer returns then REIT yield.,1
Steel IPO. Thin slab caster technology first in India. Production cost 18% below domestic peers.,1
Textile IPO. Japanese JV partner for technical textiles. IP transfer plus guaranteed off-take. Strong.,1
Chemical IPO. API manufacturing for Japan market. Japanese pharma quality = premium pricing always.,1
Infrastructure IPO. PM Gati Shakti mission direct beneficiary. Government capex shield against cycles.,1
Gaming IPO. Profitable in all 4 quarters of FY24. Zero debt. Cash of Rs 180cr. Clean balance sheet.,1
OTT IPO. Sports anchor content strategy driving 38% of new subscriptions. Sports is stickiest content.,1
Insurance IPO. Group health insurance growing 40% YoY on corporate contract renewals. Sticky revenue.,1
Hospitality IPO. Medical value tourism packages. International patient ARPU is 8x domestic. Margin rich.,1
Chemical IPO. Battery chemicals for Indian EV OEMs. Captive domestic demand growing 60% annually.,1
Steel IPO. Green steel export to EU. Carbon price advantage worth Rs 8000/tonne. Structural edge.,1
Logistics IPO. AI-powered demand forecasting reduced empty truck trips by 31%. Efficiency moat.,1
Agritech IPO. Commodity trading platform SEBI registered. First agri fintech with regulatory approval.,1
Edtech IPO. Offline test centres in 200 cities. Phygital model competitors cannot replicate cheaply.,1
Infrastructure IPO. Renewable energy transmission business. Every new solar plant is their customer.,1
Insurance IPO. First in India to partner with 3 hospital chains for cashless pre-approval in 2 minutes.,1
Real estate IPO. Green building certification across 90% of portfolio. LEED Gold or above. ESG premium.,1
"Gaming IPO. Cross-platform gaming across mobile, web and smart TV. Largest addressable audience possible.",1
Logistics IPO GMP at 45. Very modest. Will apply 1 lot. Low excitement but low downside also.,2
"Chemical IPO. Plant capacity addition on schedule. If demand holds, FY26 should be strong. Wait and see.",2
Edtech IPO. B2B pipeline is strong but B2C declining. Net effect on revenue is unclear for now.,2
Insurance IPO. Market share stable but not growing. Holding position in competitive market. Neutral.,2
Infrastructure IPO. Solid fundamentals but no near-term rerating catalyst visible. Long term hold maybe.,2
Textile IPO. Cheap Chinese competition entering their core synthetic fabric segment. Margin risk.,0
GMP crashed from 80 to 12 in two days. Clear sign of weak demand. Skip this one.,0
Promoter pledging is at 47%. Major red flag. Not touching this IPO at any cost.,0
PE ratio of 98x for a loss-making fintech? Absolutely overpriced. Hard pass.,0
QIB subscription barely 0.4x on day 2. When institutions avoid it why should retail apply?,0
This pharma IPO has 3 pending SEBI litigation cases mentioned in DRHP. Stay away.,0
GMP is negative lol. Market is literally saying listing will be at discount. Skip kar.,0
SME IPO with manipulated financials. Revenue jumped 10x in one year. Too suspicious.,0
Anchor investors are mostly unknown domestic funds. No marquee names. Not a good sign.,0
Lock-in period for promoters is only 6 months. They will dump on retail investors immediately.,0
Price to book of 14x for an average FMCG company. Seriously overvalued. Avoid.,0
"HNI subscription low, GMP falling daily. This listing will be brutal for retail holders.",0
Company has negative cash flows for 4 consecutive years. DRHP says so clearly. Big risk.,0
Defence sector IPO but order book is just one government contract. Very shaky fundamentals.,0
Oversubscription only 1.1x overall. Even FDs give better returns. Total waste of capital.,0
Promoter holding dropped from 72% to 41% pre-IPO. They are exiting. Classic red flag.,0
EV company with no revenue from EVs yet. Pure hype IPO. GMP means nothing here.,0
This SaaS IPO has customer concentration risk. Top 3 clients = 80% revenue. Skip.,0
SEBI made them revise the DRHP twice. Something fishy. Not applying.,0
Grey market premium is just operator-driven noise on this one. Fundamentals are trash.,0
Listing gains possible but fundamentals are so bad I won't hold even one day post listing.,0
Pharma IPO with USFDA warning letter pending. Huge overhang. Def skip.,0
PE of 120x and they call it fairly valued? Which planet are these bankers from?,0
Retail subscription only 0.8x even on last day. Public has rejected this IPO loudly.,0
Promoter pledging 60% of shares. Company taking loans against own stake. Very dangerous.,0
GMP went from 95 to 0 in a week. Operators ran away. Listing will be disaster.,0
Mainboard IPO but revenue is smaller than many SME IPOs. Massive overvaluation.,0
No institutional anchor investors confirmed. BRLM is a tier-3 merchant banker. Pass.,0
EV startup IPO. No manufacturing facility. No orders. Just a deck and a dream. Skip.,0
Fintech IPO burning 200cr per quarter. At this rate they have 18 months of runway. Risky.,0
Price band set at the absolute top of valuation range. Zero margin of safety for retail.,0
DRHP has 22 pages of risk factors including regulatory and forex risks. Way too many.,0
HNI and QIB both under-subscribed. Only retail applied blindly chasing GMP. Recipe for loss.,0
Company changed auditors 3 times in 5 years. That alone is enough reason to avoid.,0
GMP is 15 on a Rs 500 IPO. 3% potential gain vs lock-in risk? Not worth it at all.,0
Sector is overcrowded. 6 similar companies already listed at discount. Why will this be diff?,0
Related party transactions worth 340cr in FY24. Promoters siphoning money. Stay far away.,0
This defence IPO has only one product and it's already facing cheaper Chinese competition.,0
"Negative GMP and low subscription combo is the worst sign. Cutting my losses, not applying.",0
Valuation is 3x peer average with lower margins. Investment bankers have gone mad this season.,0
SME IPO with 500cr valuation but audited revenue of only 8cr. Pure scam vibes.,0
"Company IPO-ing to pay off promoter debt, not for growth capex. That's a massive red flag.",0
Anchor allocation given mostly to promoter-linked entities. Artificial demand creation. Avoid.,0
"FMCG brand with no moat, losing market share to D2C brands, and asking 80x PE? Joke.",0
Lock-in expiry will flood the market with shares in 6 months. Don't get trapped.,0
Three promoters already sold shares in pre-IPO round. They don't believe in their own company.,0
GMP negative -30. First time I'm seeing this before even listing. Hard skip obviously.,0
Working capital loans are 4x the annual revenue. Balance sheet is a mess. Not applying.,0
SaaS IPO with 95% revenue from one geography and no international expansion plan. Limited upside.,0
QIB filled only on last hour of last day. No genuine institutional interest. Bad signal.,0
Pharma company's key patent expires next year. Post listing the stock will crater. Avoid.,0
This looks like a PE exit IPO. They bought at 20x and listing at 90x. Retail is the exit.,0
DRHP mentions ongoing income tax raids on promoter group. Serious legal risk. Skip.,0
Grey market dried up completely. No buyers even in unofficial market. Think about that.,0
Oversubscription of 1.8x doesn't excite me. Most good IPOs get 50-100x. Very weak demand.,0
All proceeds go to offer for sale. Not a single rupee for company growth. Promoter exit only.,0
EV IPO with Chinese battery supplier dependence. Geopolitical risk is massive. Not applying.,0
Price to book of 18x with ROE of 8%. You are literally paying 18 rupees for 1 rupee of value.,0
Fintech IPO but RBI has flagged their lending practices twice. Regulatory overhang is too big.,0
"QIB, HNI both skipped. Only retail chasing GMP. This is a trap. Run.",0
SME IPO asking mainboard valuations. Absolute joke. Operators will dump on listing day.,0
Listing at 2% premium after 100x subscription hype? Already feel cheated and it hasn't listed.,0
Promoter background check reveals previous company went bankrupt. History repeats. Hard skip.,0
GMP of 5 on a 900 rs IPO. Less than 1%. Not even worth the application effort.,0
Defence company but 90% revenue from one PSU buyer. No diversification. Overpriced.,0
Company EBITDA margins have been falling 3 years straight. They are listing at peak margin. Risk.,0
Anchor investors withdrew partly after DRHP revision. That tells you everything. Skip.,0
This pharma IPO peer trades at 35x PE. They are asking 75x. Justify that please. Can't. Skip.,0
High promoter pledging plus weak subscription plus negative GMP. Triple threat. Avoid totally.,0
FMCG brand only available in 2 states. Asking pan-India company valuation. Comedy.,0
Grey market premium fell 60% in 48 hours. Informed money is running. Retail shouldn't stay.,0
IPO opens tomorrow and DRHP has a last-minute addendum about regulatory notice. Big red flag.,0
Company's revenue recognition policy changed right before IPO. Classic window dressing. Skip.,0
SaaS company with 140% net revenue retention? Good metric but asking 50x revenue. No margin.,0
Promoter lock-in expiry and a bonus issue both due in same month. Massive selling pressure ahead.,0
All anchor investors are from the same fund house. Coordinated. Not genuine interest. Skip.,0
"Subscription rates tell the real story. Retail 2x, HNI 0.5x, QIB 0.3x. Smart money said no.",0
IPO grey market premium is operator-manufactured. Fundamentally this company is a lemon.,0
EV company assembling Chinese kits and calling it Made in India. DRHP says import dependent.,0
Valuation based on FY25 projected earnings that are frankly delusional. Not applying.,0
Merchant banker has a terrible track record. Last 5 IPOs all listed at discount. Pattern.,0
Company is in a sunset industry trying to raise at sunrise valuations. That's the whole story.,0
Fintech IPO with regulatory license still pending at time of DRHP filing. Cannot apply.,0
GMP crashed. QIB bailed. HNI skipped. Retail is left holding the bag as usual. Don't apply.,0
Price band revised upward at last minute. Investment bankers smelled greed. Still overpriced.,0
IPO proceeds partly used to repay loans to promoter family members. Conflict of interest.,0
Negative free cash flow every single year for the last 5. This company eats cash. Avoid.,0
Promoter salary is 8cr/year at a company with 12cr net profit. Almost all profit taken out.,0
Lot size is 150 shares and price is Rs 800. That's 1.2L per lot. Too expensive for retail.,0
Pharma IPO but only one manufacturing plant and it's in a flood-prone area. Operational risk.,0
Three independent directors resigned within 6 months before IPO. Corporate governance red flag.,0
"SME IPO operator game. GMP 200%, subscription 400x, listing 10%, crash 80% in one month.",0
SEBI observation letter took 18 months. Usually 30 days. Something held them up. Avoid.,0
Company diluting 40% equity in this IPO. Massive EPS dilution. Existing value destroyed.,0
Fintech valuations globally are compressing. Listing here at 2021 peak valuations. Bad timing.,0
HNI tranche subscription is the best predictor. It's 0.7x. Means even rich guys said no.,0
GMP is fake. I spoke to two grey market dealers. There are no real buyers above issue price.,0
DRHP mentions loss of a key client post the reporting period. Revenue will drop sharply.,0
This defence IPO's order book is mostly offset orders. Real revenue visibility is very low.,0
"Overpriced, over-hyped, under-delivering. Classic IPO designed for promoter exit. Hard skip.",0
GMP at 320 and still rising! QIB already 40x on day 1. This is going to be a blockbuster listing.,1
Subscribed 10x in first hour itself. Fintech IPO with solid unit economics. Def apply kar.,1
"Anchor book quality is insane. Mirae, SBI MF, HDFC MF all in. Institutional conviction is high.",1
PE of 28x vs sector average 45x. This pharma IPO is genuinely undervalued. Strong subscribe.,1
GMP 280 on a 600 rs IPO. That's 46% premium. Even if it halves I'm making good listing gains.,1
Promoter holding 71% post IPO with zero pledging. Skin in the game. Apply confidently.,1
Defence IPO with 3200cr order book and only 600cr revenue. 5x revenue visibility. Sub now.,1
"QIB 62x, HNI 88x, Retail 45x. One of the best subscription numbers this year. Allotment lottery.",1
"SEBI approved quickly, merchant banker is top tier, GMP solid. All boxes ticked. Applying max.",1
FMCG brand with 22% EBITDA margins and expanding distribution. Asking reasonable 40x PE. Good.,1
Lock-in period for promoters is 3 years not 1 year. They are here for the long haul. Bullish.,1
"EV company with confirmed orders from 3 state transport corporations. Real revenue, not hype.",1
